file,line,kind,text,suggestedNamespace
"lib/metadata.ts","15","string","article","metadata"
"lib/metadata.ts","15","string","profile","metadata"
"lib/metadata.ts","26","string","/logo.webp","metadata"
"lib/metadata.ts","29","string","website","metadata"
"lib/metadata.ts","35","string","http","metadata"
"lib/metadata.ts","63","string","summary_large_image","metadata"
"lib/metadata.ts","87","string","http","metadata"
"lib/metadata.ts","96","string","profile","metadata"
"lib/metadata.ts","111","string","summary_large_image","metadata"
"lib/payment.ts","12","jsx","; verifyPayment(sessionId: string): Promise","common"
"lib/pdf-formatter.ts","148","jsx","""); formatted = formatted.replace(/^## (.*$)/gim, ""","common"
"lib/pdf-formatter.ts","149","jsx","""); formatted = formatted.replace(/^# (.*$)/gim, ""","common"
"lib/pdf-formatter.ts","150","jsx","""); // Convert bullet points formatted = formatted.replace(/^[-*] (.*$)/gim, ""","common"
"lib/pdf-formatter.ts","153","jsx","""); formatted = formatted.replace(/(","common"
"lib/pdf-formatter.ts","154","jsx",")/s, ""","common"
"lib/pdf-formatter.ts","154","jsx","""); // Convert line breaks formatted = formatted.replace(/\n\n/g, ""","common"
"lib/pdf-formatter.ts","157","jsx","""); formatted = formatted.replace(/\n/g, ""","common"
"lib/pdf-formatter.ts","158","jsx","""); // Wrap in paragraphs if (!formatted.includes(""","common"
"lib/pdf-template.ts","276","jsx","Duration:","common"
"lib/pdf-template.ts","280","jsx","Sessions/week:","common"
"lib/pdf-template.ts","284","jsx","Workout Types:","common"
"lib/pdf-template.ts","288","jsx","Focus:","common"
"lib/pdf-template.ts","293","jsx","Safety:","common"
"lib/pdf-template.ts","294","jsx","Injury-safe modifications","common"
"lib/pdf-template.ts","299","jsx","Equipment:","common"
"lib/pdf-template.ts","300","jsx","Special equipment required","common"
"lib/pdf-template.ts","308","jsx","Program Visuals","common"
"lib/pdf-template.ts","323","jsx","Nutrition Tips","common"
"lib/pdf-template.ts","330","jsx","Generated by Chaletcoaching • Always consult a healthcare professional before starting any new fitness program","common"
"lib/pdf-template.ts","349","jsx","`; }); return `","common"
"lib/pdf-template.ts","362","jsx",""": ""&gt;"", '""': ""&quot;"", ""'"": ""&#039;"", }; return text.replace(/[&","common"
"lib/stores/currency-store.ts","25","jsx","number; } export const useCurrencyStore = create","common"
"lib/support-articles.ts","6","string","@/lib/i18n/config","support"
"lib/support-articles.ts","9","string","tokens_billing","support"
"lib/support-articles.ts","10","string","coach_requests","support"
"lib/support-articles.ts","11","string","instant_ai","support"
"lib/support-articles.ts","12","string","account_dashboard","support"
"lib/support-articles.ts","13","string","troubleshooting","support"
"lib/support-articles.ts","14","string","trust_safety","support"
"lib/support-articles.ts","36","string","tokens-what-are-they","support"
"lib/support-articles.ts","37","string","What are tokens?","support"
"lib/support-articles.ts","38","string","Learn what tokens are and how they work as your training balance.","support"
"lib/support-articles.ts","39","string","tokens_billing","support"
"lib/support-articles.ts","40","string","tokens","support"
"lib/support-articles.ts","40","string","balance","support"
"lib/support-articles.ts","40","string","what are tokens","support"
"lib/support-articles.ts","40","string","explanation","support"
"lib/support-articles.ts","44","string","Tokens are your training balance. You top up once and spend tokens on features.","support"
"lib/support-articles.ts","45","string","They keep pricing consistent across different plan types and options.","support"
"lib/support-articles.ts","49","string","How tokens work","support"
"lib/support-articles.ts","51","string","100 tokens = €1.00 | £0.87 | $1.19. You top up your balance once and spend tokens on coach requests or Instant AI plans.","support"
"lib/support-articles.ts","52","string","Tokens remain in your balance until used. There is no expiration date.","support"
"lib/support-articles.ts","56","string","Where to see your balance","support"
"lib/support-articles.ts","58","string","Your token balance is available in your dashboard when signed in.","support"
"lib/support-articles.ts","59","string","You can also see it in the header after signing in.","support"
"lib/support-articles.ts","67","string","token-rates-currencies","support"
"lib/support-articles.ts","68","string","Token rates and currencies","support"
"lib/support-articles.ts","69","string","Understanding token exchange rates and currency options.","support"
"lib/support-articles.ts","70","string","tokens_billing","support"
"lib/support-articles.ts","71","string","rates","support"
"lib/support-articles.ts","71","string","currency","support"
"lib/support-articles.ts","71","string","EUR","support"
"lib/support-articles.ts","71","string","GBP","support"
"lib/support-articles.ts","71","string","USD","support"
"lib/support-articles.ts","71","string","exchange","support"
"lib/support-articles.ts","75","string","100 tokens = €1.00 | £0.87 | $1.19","support"
"lib/support-articles.ts","76","string","EUR is the base currency. Your selected currency is shown in the header.","support"
"lib/support-articles.ts","80","string","Currency options","support"
"lib/support-articles.ts","82","string","You can view prices in EUR, GBP, or USD. Select your preferred currency in the header dropdown.","support"
"lib/support-articles.ts","83","string","All token calculations are based on EUR, then converted to your selected currency.","support"
"lib/support-articles.ts","87","string","Related links","support"
"lib/support-articles.ts","89","string","[Payments & tokens](/payments-tokens)","support"
"lib/support-articles.ts","90","string","[Pricing](/pricing)","support"
"lib/support-articles.ts","98","string","top-up-tokens","support"
"lib/support-articles.ts","99","string","How to top up tokens","support"
"lib/support-articles.ts","100","string","Step-by-step guide to adding tokens to your balance.","support"
"lib/support-articles.ts","101","string","tokens_billing","support"
"lib/support-articles.ts","102","string","top up","support"
"lib/support-articles.ts","102","string","add tokens","support"
"lib/support-articles.ts","102","string","purchase","support"
"lib/support-articles.ts","102","string","buy tokens","support"
"lib/support-articles.ts","105","string","Steps to top up","support"
"lib/support-articles.ts","107","string","Go to the Pricing page","support"
"lib/support-articles.ts","108","string","Choose a pack or enter a custom amount","support"
"lib/support-articles.ts","109","string","Complete the secure checkout","support"
"lib/support-articles.ts","110","string","Tokens are added to your balance after successful payment","support"
"lib/support-articles.ts","115","string","You can use the same balance for both Instant AI and coach requests.","support"
"lib/support-articles.ts","119","string","Related links","support"
"lib/support-articles.ts","121","string","[Pricing](/pricing)","support"
"lib/support-articles.ts","122","string","[Payments & tokens](/payments-tokens)","support"
"lib/support-articles.ts","130","string","pricing-packs-custom","support"
"lib/support-articles.ts","131","string","Token packs and custom load","support"
"lib/support-articles.ts","132","string","Understanding token packages and custom amounts.","support"
"lib/support-articles.ts","133","string","tokens_billing","support"
"lib/support-articles.ts","134","string","packs","support"
"lib/support-articles.ts","134","string","custom","support"
"lib/support-articles.ts","134","string","starter","support"
"lib/support-articles.ts","134","string","momentum","support"
"lib/support-articles.ts","134","string","elite","support"
"lib/support-articles.ts","137","string","Token packs","support"
"lib/support-articles.ts","139","string","We offer three preset packs: Starter Spark (10,000 tokens), Momentum Pack (20,000 tokens), and Elite Performance (30,000 tokens).","support"
"lib/support-articles.ts","140","string","Each pack is designed for different usage levels.","support"
"lib/support-articles.ts","144","string","Custom load","support"
"lib/support-articles.ts","146","string","You can also enter a custom amount. Tokens are calculated based on your selected currency.","support"
"lib/support-articles.ts","147","string","Custom amounts are rounded to the nearest 10 tokens for consistency.","support"
"lib/support-articles.ts","151","string","Related links","support"
"lib/support-articles.ts","153","string","[Pricing](/pricing)","support"
"lib/support-articles.ts","154","string","[Payments & tokens](/payments-tokens)","support"
"lib/support-articles.ts","161","string","refunds-basics","support"
"lib/support-articles.ts","162","string","Refunds at a glance","support"
"lib/support-articles.ts","163","string","Quick overview of refund eligibility and process.","support"
"lib/support-articles.ts","164","string","tokens_billing","support"
"lib/support-articles.ts","165","string","refund","support"
"lib/support-articles.ts","165","string","return","support"
"lib/support-articles.ts","165","string","money back","support"
"lib/support-articles.ts","169","string","Refund eligibility depends on the situation and the service used.","support"
"lib/support-articles.ts","170","string","Please review our refund policy for details and eligibility.","support"
"lib/support-articles.ts","174","string","Related links","support"
"lib/support-articles.ts","176","string","[Refund policy](/legal/refunds)","support"
"lib/support-articles.ts","184","string","coach-request-overview","support"
"lib/support-articles.ts","185","string","How coach requests work","support"
"lib/support-articles.ts","186","string","Understanding the coach request process from start to finish.","support"
"lib/support-articles.ts","187","string","coach_requests","support"
"lib/support-articles.ts","188","string","coach","support"
"lib/support-articles.ts","188","string","request","support"
"lib/support-articles.ts","188","string","how it works","support"
"lib/support-articles.ts","188","string","process","support"
"lib/support-articles.ts","192","string","Coach requests are personalized plans created by certified coaches based on your specific goals and preferences.","support"
"lib/support-articles.ts","193","string","You fill out a form with your level, training type, equipment, and days per week.","support"
"lib/support-articles.ts","197","string","The process","support"
"lib/support-articles.ts","199","string","Browse coaches and select one","support"
"lib/support-articles.ts","200","string","Fill out the request form","support"
"lib/support-articles.ts","201","string","Review the cost breakdown","support"
"lib/support-articles.ts","202","string","Submit your request","support"
"lib/support-articles.ts","203","string","Receive your personalized plan","support"
"lib/support-articles.ts","207","string","Related links","support"
"lib/support-articles.ts","209","string","[Browse coaches](/coaches)","support"
"lib/support-articles.ts","210","string","[How it works](/how-it-works)","support"
"lib/support-articles.ts","218","string","coach-request-pricing","support"
"lib/support-articles.ts","219","string","How coach request pricing is calculated","support"
"lib/support-articles.ts","220","string","Understanding the cost breakdown for coach requests.","support"
"lib/support-articles.ts","221","string","coach_requests","support"
"lib/support-articles.ts","222","string","pricing","support"
"lib/support-articles.ts","222","string","cost","support"
"lib/support-articles.ts","222","string","calculate","support"
"lib/support-articles.ts","222","string","breakdown","support"
"lib/support-articles.ts","226","string","Coach request pricing starts at 10,000 tokens base cost.","support"
"lib/support-articles.ts","227","string","Additional costs depend on your selections.","support"
"lib/support-articles.ts","231","string","Cost factors","support"
"lib/support-articles.ts","233","string","Base request: 10,000 tokens","support"
"lib/support-articles.ts","234","string","Level: Intermediate (+5,000) or Advanced (+12,000)","support"
"lib/support-articles.ts","235","string","Training type: Mixed (+4,000)","support"
"lib/support-articles.ts","236","string","Equipment: Basic (+3,000) or Full gym (+6,000)","support"
"lib/support-articles.ts","237","string","Days per week: 4 days (+4,000), 5 days (+8,000), 6 days (+12,000)","support"
"lib/support-articles.ts","241","string","Related links","support"
"lib/support-articles.ts","243","string","[Payments & tokens](/payments-tokens)","support"
"lib/support-articles.ts","244","string","[Browse coaches](/coaches)","support"
"lib/support-articles.ts","251","string","coach-request-tips","support"
"lib/support-articles.ts","252","string","Tips for a better coach request","support"
"lib/support-articles.ts","253","string","Best practices for getting the most out of your coach request.","support"
"lib/support-articles.ts","254","string","coach_requests","support"
"lib/support-articles.ts","255","string","tips","support"
"lib/support-articles.ts","255","string","best practices","support"
"lib/support-articles.ts","255","string","improve","support"
"lib/support-articles.ts","258","string","Be specific","support"
"lib/support-articles.ts","260","string","Provide clear information about your goals, current fitness level, and available equipment.","support"
"lib/support-articles.ts","261","string","The more details you share, the better your personalized plan will be.","support"
"lib/support-articles.ts","265","string","Choose the right coach","support"
"lib/support-articles.ts","267","string","Browse coach profiles to find someone whose expertise matches your goals.","support"
"lib/support-articles.ts","268","string","Read their specialties and focus areas before making a request.","support"
"lib/support-articles.ts","272","string","Related links","support"
"lib/support-articles.ts","274","string","[Browse coaches](/coaches)","support"
"lib/support-articles.ts","281","string","coach-profile-request","support"
"lib/support-articles.ts","282","string","Requesting a plan from a coach profile","support"
"lib/support-articles.ts","283","string","How to request a plan directly from a coach's profile page.","support"
"lib/support-articles.ts","284","string","coach_requests","support"
"lib/support-articles.ts","285","string","profile","support"
"lib/support-articles.ts","285","string","coach page","support"
"lib/support-articles.ts","285","string","request","support"
"lib/support-articles.ts","289","string","You can request a plan directly from any coach's profile page.","support"
"lib/support-articles.ts","290","string","Click the 'Request plan' button on the coach profile.","support"
"lib/support-articles.ts","294","string","Steps","support"
"lib/support-articles.ts","296","string","Visit the coach's profile page","support"
"lib/support-articles.ts","297","string","Click 'Request plan'","support"
"lib/support-articles.ts","298","string","Fill out the request form","support"
"lib/support-articles.ts","299","string","Review and submit","support"
"lib/support-articles.ts","303","string","Related links","support"
"lib/support-articles.ts","305","string","[Browse coaches](/coaches)","support"
"lib/support-articles.ts","313","string","instant-ai-preview","support"
"lib/support-articles.ts","314","string","How Instant AI previews work (50 tokens)","support"
"lib/support-articles.ts","315","string","Understanding the preview feature and its cost.","support"
"lib/support-articles.ts","316","string","instant_ai","support"
"lib/support-articles.ts","317","string","preview","support"
"lib/support-articles.ts","317","string","50 tokens","support"
"lib/support-articles.ts","317","string","instant ai","support"
"lib/support-articles.ts","321","string","Instant AI previews let you see a sample of your plan before committing to the full cost.","support"
"lib/support-articles.ts","322","string","Preview costs 50 tokens and shows you a glimpse of what your plan will look like.","support"
"lib/support-articles.ts","326","string","How it works","support"
"lib/support-articles.ts","328","string","Fill out the generator form","support"
"lib/support-articles.ts","329","string","Click 'Preview plan' (50 tokens)","support"
"lib/support-articles.ts","330","string","Review the preview","support"
"lib/support-articles.ts","331","string","Decide to publish or make changes","support"
"lib/support-articles.ts","335","string","Related links","support"
"lib/support-articles.ts","337","string","[Open generator](/generator)","support"
"lib/support-articles.ts","338","string","[Payments & tokens](/payments-tokens)","support"
"lib/support-articles.ts","346","string","instant-ai-publish","support"
"lib/support-articles.ts","347","string","Publishing your full plan","support"
"lib/support-articles.ts","348","string","How to publish your Instant AI plan after preview.","support"
"lib/support-articles.ts","349","string","instant_ai","support"
"lib/support-articles.ts","350","string","publish","support"
"lib/support-articles.ts","350","string","full plan","support"
"lib/support-articles.ts","350","string","generate","support"
"lib/support-articles.ts","354","string","After previewing your plan, you can publish it to get the complete version.","support"
"lib/support-articles.ts","355","string","Publishing costs depend on your selected options (weeks, workout types, muscle groups).","support"
"lib/support-articles.ts","359","string","Steps","support"
"lib/support-articles.ts","361","string","Preview your plan (50 tokens)","support"
"lib/support-articles.ts","362","string","Review the preview","support"
"lib/support-articles.ts","363","string","Click 'Publish plan'","support"
"lib/support-articles.ts","364","string","Confirm the cost","support"
"lib/support-articles.ts","365","string","Receive your full plan","support"
"lib/support-articles.ts","369","string","Related links","support"
"lib/support-articles.ts","371","string","[Open generator](/generator)","support"
"lib/support-articles.ts","372","string","[Payments & tokens](/payments-tokens)","support"
"lib/support-articles.ts","379","string","instant-ai-costs","support"
"lib/support-articles.ts","380","string","What affects Instant AI cost?","support"
"lib/support-articles.ts","381","string","Understanding factors that influence Instant AI plan pricing.","support"
"lib/support-articles.ts","382","string","instant_ai","support"
"lib/support-articles.ts","383","string","cost","support"
"lib/support-articles.ts","383","string","pricing","support"
"lib/support-articles.ts","383","string","factors","support"
"lib/support-articles.ts","387","string","Instant AI plan costs depend on several factors related to your selections.","support"
"lib/support-articles.ts","391","string","Cost factors","support"
"lib/support-articles.ts","393","string","Number of weeks","support"
"lib/support-articles.ts","394","string","Workout types selected","support"
"lib/support-articles.ts","395","string","Muscle groups targeted","support"
"lib/support-articles.ts","396","string","Complexity of the plan","support"
"lib/support-articles.ts","400","string","Related links","support"
"lib/support-articles.ts","402","string","[Open generator](/generator)","support"
"lib/support-articles.ts","403","string","[Payments & tokens](/payments-tokens)","support"
"lib/support-articles.ts","411","string","sign-in-and-access","support"
"lib/support-articles.ts","412","string","Sign-in and access basics","support"
"lib/support-articles.ts","413","string","How to sign in and access your account.","support"
"lib/support-articles.ts","414","string","account_dashboard","support"
"lib/support-articles.ts","415","string","sign in","support"
"lib/support-articles.ts","415","string","login","support"
"lib/support-articles.ts","415","string","access","support"
"lib/support-articles.ts","415","string","account","support"
"lib/support-articles.ts","419","string","Sign in to access your dashboard, view your plans, and manage your token balance.","support"
"lib/support-articles.ts","423","string","How to sign in","support"
"lib/support-articles.ts","425","string","Click 'Sign in' in the header","support"
"lib/support-articles.ts","426","string","Enter your email and password","support"
"lib/support-articles.ts","427","string","Access your dashboard","support"
"lib/support-articles.ts","431","string","Creating an account","support"
"lib/support-articles.ts","433","string","If you don't have an account, click 'Create account' to sign up.","support"
"lib/support-articles.ts","440","string","where-to-find-plans","support"
"lib/support-articles.ts","441","string","Where to find your plans in the dashboard","support"
"lib/support-articles.ts","442","string","Locating your coach requests and Instant AI plans.","support"
"lib/support-articles.ts","443","string","account_dashboard","support"
"lib/support-articles.ts","444","string","dashboard","support"
"lib/support-articles.ts","444","string","plans","support"
"lib/support-articles.ts","444","string","find","support"
"lib/support-articles.ts","444","string","where","support"
"lib/support-articles.ts","448","string","All your plans, both coach requests and Instant AI plans, are available in your Dashboard.","support"
"lib/support-articles.ts","449","string","You can view, download, and track your progress there.","support"
"lib/support-articles.ts","453","string","Dashboard sections","support"
"lib/support-articles.ts","455","string","Token balance and history","support"
"lib/support-articles.ts","456","string","Courses created","support"
"lib/support-articles.ts","457","string","Recent activity","support"
"lib/support-articles.ts","458","string","All your plans","support"
"lib/support-articles.ts","462","string","Related links","support"
"lib/support-articles.ts","464","string","[Dashboard](/dashboard)","support"
"lib/support-articles.ts","472","string","balance-and-history","support"
"lib/support-articles.ts","473","string","Checking token balance and history","support"
"lib/support-articles.ts","474","string","How to view your token balance and transaction history.","support"
"lib/support-articles.ts","475","string","account_dashboard","support"
"lib/support-articles.ts","476","string","balance","support"
"lib/support-articles.ts","476","string","history","support"
"lib/support-articles.ts","476","string","transactions","support"
"lib/support-articles.ts","476","string","tokens","support"
"lib/support-articles.ts","480","string","Your token balance is visible in the header after signing in.","support"
"lib/support-articles.ts","481","string","You can also see detailed balance and transaction history in your dashboard.","support"
"lib/support-articles.ts","485","string","Transaction history","support"
"lib/support-articles.ts","487","string","View all your token transactions, including top-ups and spending, in the dashboard.","support"
"lib/support-articles.ts","488","string","Each transaction shows the date, amount, and reason.","support"
"lib/support-articles.ts","492","string","Related links","support"
"lib/support-articles.ts","494","string","[Dashboard](/dashboard)","support"
"lib/support-articles.ts","495","string","[Payments & tokens](/payments-tokens)","support"
"lib/support-articles.ts","503","string","generation-stuck","support"
"lib/support-articles.ts","504","string","Generation is stuck or slow","support"
"lib/support-articles.ts","505","string","What to do if your plan generation is taking too long.","support"
"lib/support-articles.ts","506","string","troubleshooting","support"
"lib/support-articles.ts","507","string","stuck","support"
"lib/support-articles.ts","507","string","slow","support"
"lib/support-articles.ts","507","string","loading","support"
"lib/support-articles.ts","507","string","generation","support"
"lib/support-articles.ts","511","string","If generation seems stuck or is taking longer than expected, try these steps.","support"
"lib/support-articles.ts","515","string","Troubleshooting steps","support"
"lib/support-articles.ts","517","string","Wait a moment - complex plans can take time","support"
"lib/support-articles.ts","518","string","Refresh the page","support"
"lib/support-articles.ts","519","string","Check your internet connection","support"
"lib/support-articles.ts","520","string","Try generating again","support"
"lib/support-articles.ts","521","string","Contact support if the issue persists","support"
"lib/support-articles.ts","525","string","Related links","support"
"lib/support-articles.ts","527","string","[Contact support](/contact)","support"
"lib/support-articles.ts","534","string","payment-issues","support"
"lib/support-articles.ts","535","string","Payment issues and troubleshooting","support"
"lib/support-articles.ts","536","string","Common payment problems and solutions.","support"
"lib/support-articles.ts","537","string","troubleshooting","support"
"lib/support-articles.ts","538","string","payment","support"
"lib/support-articles.ts","538","string","checkout","support"
"lib/support-articles.ts","538","string","failed","support"
"lib/support-articles.ts","538","string","error","support"
"lib/support-articles.ts","542","string","If you're experiencing payment issues, here are common solutions.","support"
"lib/support-articles.ts","546","string","Common issues","support"
"lib/support-articles.ts","548","string","Payment declined - check your card details and available funds","support"
"lib/support-articles.ts","549","string","Checkout not loading - try refreshing or using a different browser","support"
"lib/support-articles.ts","550","string","Tokens not added - contact support with your transaction ID","support"
"lib/support-articles.ts","554","string","Related links","support"
"lib/support-articles.ts","556","string","[Contact support](/contact)","support"
"lib/support-articles.ts","557","string","[Payments & tokens](/payments-tokens)","support"
"lib/support-articles.ts","564","string","common-ui-issues","support"
"lib/support-articles.ts","565","string","Common UI issues (loading, blank states)","support"
"lib/support-articles.ts","566","string","Fixing common interface problems.","support"
"lib/support-articles.ts","567","string","troubleshooting","support"
"lib/support-articles.ts","568","string","loading","support"
"lib/support-articles.ts","568","string","blank","support"
"lib/support-articles.ts","568","string","error","support"
"lib/support-articles.ts","572","string","If you see loading issues or blank states, try these fixes.","support"
"lib/support-articles.ts","576","string","Quick fixes","support"
"lib/support-articles.ts","578","string","Refresh the page","support"
"lib/support-articles.ts","579","string","Clear your browser cache","support"
"lib/support-articles.ts","580","string","Try a different browser","support"
"lib/support-articles.ts","581","string","Check your internet connection","support"
"lib/support-articles.ts","582","string","Disable browser extensions temporarily","support"
"lib/support-articles.ts","586","string","Related links","support"
"lib/support-articles.ts","588","string","[Contact support](/contact)","support"
"lib/support-articles.ts","596","string","trust-safety-basics","support"
"lib/support-articles.ts","597","string","Training safely with our plans","support"
"lib/support-articles.ts","598","string","Important safety guidelines and disclaimers.","support"
"lib/support-articles.ts","599","string","trust_safety","support"
"lib/support-articles.ts","600","string","safety","support"
"lib/support-articles.ts","600","string","training","support"
"lib/support-articles.ts","600","string","disclaimer","support"
"lib/support-articles.ts","600","string","guidelines","support"
"lib/support-articles.ts","604","string","Our plans are designed to help you train safely, but you should always consult with a healthcare professional before starting any new exercise program.","support"
"lib/support-articles.ts","608","string","Safety guidelines","support"
"lib/support-articles.ts","610","string","Consult a healthcare professional before starting","support"
"lib/support-articles.ts","611","string","Listen to your body and stop if you feel pain","support"
"lib/support-articles.ts","612","string","Start slowly and progress gradually","support"
"lib/support-articles.ts","613","string","Use proper form and technique","support"
"lib/support-articles.ts","617","string","Related links","support"
"lib/support-articles.ts","619","string","[Trust & safety](/trust-safety)","support"
"lib/support-articles.ts","631","string","tokens-what-are-they","support"
"lib/support-articles.ts","632","string","Tokenlar nedir?","support"
"lib/support-articles.ts","633","string","Tokenların ne olduğunu ve antrenman bakiyeniz olarak nasıl çalıştığını öğrenin.","support"
"lib/support-articles.ts","634","string","tokens_billing","support"
"lib/support-articles.ts","635","string","token","support"
"lib/support-articles.ts","635","string","bakiye","support"
"lib/support-articles.ts","635","string","token nedir","support"
"lib/support-articles.ts","635","string","açıklama","support"
"lib/support-articles.ts","639","string","Tokenlar antrenman bakiyenizdir. Bir kez yükleme yapar ve özelliklerde token harcarsınız.","support"
"lib/support-articles.ts","640","string","Farklı plan türleri ve seçenekleri arasında fiyatlandırmayı tutarlı tutarlar.","support"
"lib/support-articles.ts","644","string","Tokenlar nasıl çalışır","support"
"lib/support-articles.ts","646","string","100 token = €1.00 | £0.87 | $1.19. Bakiyenizi bir kez yüklersiniz ve koç talepleri veya Instant AI planlarında token harcarsınız.","support"
"lib/support-articles.ts","647","string","Tokenlar kullanılana kadar bakiyenizde kalır. Son kullanma tarihleri yoktur.","support"
"lib/support-articles.ts","651","string","Bakiyenizi nerede görürsünüz","support"
"lib/support-articles.ts","653","string","Giriş yaptığınızda token bakiyeniz panelinizde görünür.","support"
"lib/support-articles.ts","654","string","Giriş yaptıktan sonra bunu üst barda da görebilirsiniz.","support"
"lib/support-articles.ts","662","string","token-rates-currencies","support"
"lib/support-articles.ts","663","string","Token kurları ve para birimleri","support"
"lib/support-articles.ts","664","string","Token dönüşüm kurlarını ve para birimi seçeneklerini anlayın.","support"
"lib/support-articles.ts","665","string","tokens_billing","support"
"lib/support-articles.ts","666","string","kur","support"
"lib/support-articles.ts","666","string","para birimi","support"
"lib/support-articles.ts","666","string","eur","support"
"lib/support-articles.ts","666","string","gbp","support"
"lib/support-articles.ts","666","string","usd","support"
"lib/support-articles.ts","666","string","döviz","support"
"lib/support-articles.ts","670","string","100 token = €1.00 | £0.87 | $1.19","support"
"lib/support-articles.ts","671","string","Temel para birimi EUR'dur. Seçtiğiniz para birimi üst barda gösterilir.","support"
"lib/support-articles.ts","675","string","Para birimi seçenekleri","support"
"lib/support-articles.ts","677","string","Fiyatları EUR, GBP veya USD olarak görebilirsiniz. Tercih ettiğiniz para birimini üst bardaki seçimden belirleyin.","support"
"lib/support-articles.ts","678","string","Tüm token hesaplamaları önce EUR üzerinden yapılır, sonra seçtiğiniz para birimine çevrilir.","support"
"lib/support-articles.ts","682","string","İlgili bağlantılar","support"
"lib/support-articles.ts","684","string","[Ödeme ve tokenlar](/payments-tokens)","support"
"lib/support-articles.ts","685","string","[Fiyatlandırma](/pricing)","support"
"lib/support-articles.ts","693","string","top-up-tokens","support"
"lib/support-articles.ts","694","string","Tokenlar nasıl yüklenir","support"
"lib/support-articles.ts","695","string","Bakiyenize token eklemek için adım adım rehber.","support"
"lib/support-articles.ts","696","string","tokens_billing","support"
"lib/support-articles.ts","697","string","yükleme","support"
"lib/support-articles.ts","697","string","token ekle","support"
"lib/support-articles.ts","697","string","satın al","support"
"lib/support-articles.ts","697","string","token satın al","support"
"lib/support-articles.ts","700","string","Yükleme adımları","support"
"lib/support-articles.ts","702","string","Fiyatlandırma sayfasına gidin","support"
"lib/support-articles.ts","703","string","Bir paket seçin veya özel tutar girin","support"
"lib/support-articles.ts","704","string","Güvenli ödeme adımını tamamlayın","support"
"lib/support-articles.ts","705","string","Ödeme başarılı olduktan sonra tokenlar bakiyenize eklenir","support"
"lib/support-articles.ts","710","string","Aynı bakiyeyi hem Instant AI hem de koç talepleri için kullanabilirsiniz.","support"
"lib/support-articles.ts","714","string","İlgili bağlantılar","support"
"lib/support-articles.ts","716","string","[Fiyatlandırma](/pricing)","support"
"lib/support-articles.ts","717","string","[Ödeme ve tokenlar](/payments-tokens)","support"
"lib/support-articles.ts","725","string","pricing-packs-custom","support"
"lib/support-articles.ts","726","string","Token paketleri ve özel yükleme","support"
"lib/support-articles.ts","727","string","Token paketlerini ve özel tutarları anlayın.","support"
"lib/support-articles.ts","728","string","tokens_billing","support"
"lib/support-articles.ts","729","string","paket","support"
"lib/support-articles.ts","729","string","özel","support"
"lib/support-articles.ts","729","string","starter","support"
"lib/support-articles.ts","729","string","momentum","support"
"lib/support-articles.ts","729","string","elite","support"
"lib/support-articles.ts","732","string","Token paketleri","support"
"lib/support-articles.ts","734","string","Üç hazır paket sunuyoruz: Starter Spark (10.000 token), Momentum Pack (20.000 token) ve Elite Performance (30.000 token).","support"
"lib/support-articles.ts","735","string","Her paket farklı kullanım düzeyleri için tasarlanmıştır.","support"
"lib/support-articles.ts","739","string","Özel yükleme","support"
"lib/support-articles.ts","741","string","İsterseniz özel bir tutar da girebilirsiniz. Tokenlar seçtiğiniz para birimine göre hesaplanır.","support"
"lib/support-articles.ts","742","string","Tutarlılık için özel miktarlar en yakın 10 tokena yuvarlanır.","support"
"lib/support-articles.ts","746","string","İlgili bağlantılar","support"
"lib/support-articles.ts","748","string","[Fiyatlandırma](/pricing)","support"
"lib/support-articles.ts","749","string","[Ödeme ve tokenlar](/payments-tokens)","support"
"lib/support-articles.ts","756","string","refunds-basics","support"
"lib/support-articles.ts","757","string","İadelere hızlı bakış","support"
"lib/support-articles.ts","758","string","Geri ödeme uygunluğu ve süreç hakkında kısa bir özet.","support"
"lib/support-articles.ts","759","string","tokens_billing","support"
"lib/support-articles.ts","760","string","iade","support"
"lib/support-articles.ts","760","string","geri ödeme","support"
"lib/support-articles.ts","760","string","para iadesi","support"
"lib/support-articles.ts","764","string","Geri ödeme uygunluğu duruma ve kullanılan hizmete bağlıdır.","support"
"lib/support-articles.ts","765","string","Ayrıntılar ve uygunluk için lütfen iade politikamızı inceleyin.","support"
"lib/support-articles.ts","769","string","İlgili bağlantılar","support"
"lib/support-articles.ts","770","string","[İade politikası](/legal/refunds)","support"
"lib/support-articles.ts","779","string","coach-request-overview","support"
"lib/support-articles.ts","780","string","Koç talepleri nasıl çalışır","support"
"lib/support-articles.ts","781","string","Koç talebi sürecini baştan sona anlayın.","support"
"lib/support-articles.ts","782","string","coach_requests","support"
"lib/support-articles.ts","783","string","koç","support"
"lib/support-articles.ts","783","string","talep","support"
"lib/support-articles.ts","783","string","nasıl çalışır","support"
"lib/support-articles.ts","783","string","süreç","support"
"lib/support-articles.ts","787","string","Koç talepleri, belirli hedeflerinize ve tercihlerinize göre sertifikalı koçlar tarafından hazırlanan kişiselleştirilmiş planlardır.","support"
"lib/support-articles.ts","788","string","Seviyeniz, antrenman türünüz, ekipmanınız ve haftalık gün sayınızla ilgili bir form doldurursunuz.","support"
"lib/support-articles.ts","792","string","Süreç","support"
"lib/support-articles.ts","794","string","Koçlara göz atın ve birini seçin","support"
"lib/support-articles.ts","795","string","Talep formunu doldurun","support"
